id_envio,id_ruta,id_vehiculo,peso_kg,volumen_m3,estado,tipo_carga_norm,origen,destino,distancia_km,tiempo_estimado_hrs,tipo_via,peaje_total,tipo,capacidad_kg,capacidad_m3,año_fabricacion,estado_vehiculo,km_recorridos,dias_en_transito,eficiencia_peso,eficiencia_volumen,costo_por_km,mes_envio,dia_semana_envio,trimestre_envio
937.0,50,19.0,13030.7,53.22,Entregado,Perecible,Angol,Los Ángeles,426.6,9.1,Autopista,12235.0,Van,20000.0,15.0,2014.0,Operativo,344398.0,10.0,0.6515350000000001,3.548,28.68026254102203,11.0,3.0,4.0
938.0,14,38.0,4380.7,40.27,Entregado,Frágil,Los Ángeles,Valparaíso,1589.9,0.9,Camino Rural,4864.0,Camioneta,5000.0,69.7,2015.0,Operativo,37268.0,10.0,0.8761399999999999,0.5777618364418938,3.059311906409208,11.0,4.0,4.0
939.0,38,32.0,1940.9,58.92,Cancelado,Refrigerada,Pucón,Cauquenes,374.6,15.0,Urbana,2710.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,10.0,0.38818,0.7467680608365018,7.234383342231713,11.0,5.0,4.0
940.0,79,22.0,12831.2,3.88,Entregado,Perecible,Villarrica,Puente Alto,1499.0,3.7,Autopista,10474.0,Van,10000.0,47.8,2020.0,Operativo,386924.0,9.0,1.28312,0.0811715481171548,6.987324883255504,11.0,6.0,4.0
942.0,33,60.0,13337.5,48.86,Entregado,Refrigerada,Las Condes,Osorno,1414.7,13.7,Urbana,10742.0,Furgón,10000.0,15.6,2018.0,Operativo,235075.0,10.0,1.33375,3.132051282051282,7.593129285360853,11.0,0.0,4.0
944.0,29,23.0,813.9,58.41,En Tránsito,Perecible,Ovalle,Pucón,948.5,20.2,Ruta Nacional,609.0,Camión,1000.0,62.1,2024.0,Operativo,397688.0,9.0,0.8139,0.9405797101449276,0.6420664206642066,11.0,2.0,4.0
945.0,57,13.0,7519.5,17.35,En Tránsito,Peligrosa,Villarrica,La Serena,1114.8,12.2,Autopista,2453.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,10.0,1.105755,0.8255102040816326,2.200394689630427,11.0,2.0,4.0
946.0,5,28.0,5630.7,53.37,Entregado,General,Cauquenes,San Fernando,914.3,22.9,Camino Rural,5128.0,Semi-Remolque,5000.0,5.9,2021.0,Operativo,32072.0,10.0,1.105755,9.045762711864406,5.608662364650552,11.0,3.0,4.0
948.0,13,11.0,11905.9,45.48,Retrasado,Refrigerada,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Van,20000.0,5.3,2017.0,Operativo,476196.0,9.0,0.595295,8.581132075471698,10.360608444794124,11.0,5.0,4.0
951.0,43,2.0,7468.85,31.97,Cancelado,General,Puente Alto,Temuco,872.6,10.0,Camino Rural,7140.0,Furgón,5000.0,38.7,2019.0,Operativo,179180.0,9.0,1.105755,0.8260981912144701,8.18244327297731,11.0,0.0,4.0
952.0,4,30.0,2025.1,21.47,Cancelado,Refrigerada,Temuco,Santiago,1182.4,9.6,Autopista,3738.0,Camión,1000.0,28.2,2021.0,Fuera De Servicio,235075.0,10.0,2.0251,0.7613475177304965,3.1613667117726654,11.0,0.0,4.0
953.0,56,17.0,12212.9,47.55,Retrasado,Frágil,Quilpué,Puente Alto,572.2,17.1,Camino Rural,9738.0,Furgón,10000.0,31.3,2014.0,Operativo,341278.0,10.0,1.22129,1.5191693290734822,17.018524991261796,11.0,1.0,4.0
954.0,59,40.0,9095.6,45.51,En Tránsito,Peligrosa,Temuco,Santiago,1070.4,3.5,Autopista,2117.0,Camioneta,3000.0,23.5,2019.0,En Mantención,253966.0,10.0,3.0318666666666667,1.936595744680851,1.977765321375187,11.0,2.0,4.0
955.0,9,34.0,14243.6,54.65,Entregado,General,Osorno,Osorno,1555.3,5.1,Ruta Nacional,7202.0,Camioneta,3000.0,14.8,2020.0,Operativo,374404.0,9.0,4.747866666666667,3.692567567567567,6.885564797424202,11.0,3.0,4.0
956.0,3,38.0,5099.5,30.58,En Tránsito,General,Rancagua,Rengo,679.6,18.4,Urbana,2447.0,Camioneta,5000.0,69.7,2015.0,Operativo,37268.0,10.0,1.0199,0.8255102040816326,3.6006474396703942,11.0,3.0,4.0
957.0,48,22.0,7468.85,48.57,Entregado,Peligrosa,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Van,10000.0,47.8,2020.0,Operativo,386924.0,10.0,1.105755,1.016108786610879,18.75155022736668,11.0,4.0,4.0
958.0,13,5.0,7602.5,56.31,Cancelado,Peligrosa,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Semi-Remolque,3000.0,42.4,2010.0,Operativo,154526.0,10.0,2.5341666666666667,1.328066037735849,10.360608444794124,11.0,5.0,4.0
959.0,1,48.0,1296.3,47.38,Entregado,General,La Florida,Pucón,420.3,6.3,Camino Rural,13931.0,Furgón,10000.0,36.2,2021.0,Operativo,117009.0,9.0,0.12963,1.3088397790055248,33.14537235308113,12.0,6.0,4.0
960.0,57,40.0,14543.2,7.9,En Tránsito,Peligrosa,Villarrica,La Serena,1114.8,12.2,Autopista,2453.0,Camioneta,3000.0,23.5,2019.0,En Mantención,253966.0,10.0,4.847733333333333,0.3361702127659575,2.200394689630427,12.0,6.0,4.0
963.0,51,13.0,7881.3,37.76,Entregado,Frágil,Puente Alto,Castro,489.3,6.2,Ruta Nacional,941.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,10.0,1.57626,1.708597285067873,1.9231555283057429,12.0,1.0,4.0
964.0,75,26.0,5535.6,37.82,Entregado,Frágil,Coquimbo,Santiago,277.6,12.2,Camino Rural,7813.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,10.0,1.10712,1.5758333333333334,28.144812680115272,12.0,2.0,4.0
965.0,55,31.0,997.0,59.22,Entregado,Perecible,Viña del Mar,Viña del Mar,669.1,3.0,Autopista,13286.0,Camioneta,3000.0,13.8,2013.0,Operativo,230010.0,10.0,0.3323333333333333,4.291304347826086,19.85652368853684,12.0,3.0,4.0
966.0,1,52.0,9336.3,23.94,Entregado,Peligrosa,La Florida,Pucón,420.3,6.3,Camino Rural,13931.0,Semi-Remolque,5000.0,69.4,2013.0,En Mantención,171940.0,9.0,1.86726,0.3449567723342939,33.14537235308113,12.0,4.0,4.0
967.0,28,39.0,8782.5,19.98,Entregado,Frágil,Las Condes,San Antonio,550.1,6.7,Ruta Nacional,10017.0,Furgón,5000.0,38.1,2018.0,Operativo,235075.0,10.0,1.105755,0.8255102040816326,18.209416469732776,12.0,4.0,4.0
968.0,53,48.0,7468.85,37.5,Entregado,Refrigerada,Temuco,Coquimbo,1433.7,5.1,Autopista,7421.0,Furgón,10000.0,36.2,2021.0,Operativo,117009.0,10.0,1.105755,1.0359116022099446,5.17611773732301,12.0,5.0,4.0
970.0,73,48.0,7468.85,56.21,Entregado,Refrigerada,Maipú,Santiago,468.4,5.2,Ruta Nacional,11768.0,Furgón,10000.0,36.2,2021.0,Operativo,117009.0,9.0,1.105755,1.5527624309392265,25.123825789923146,12.0,0.0,4.0
972.0,59,14.0,8161.0,25.66,Devuelto,General,Temuco,Santiago,1070.4,3.5,Autopista,2117.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,10.0,8.161,0.7659701492537313,1.977765321375187,12.0,1.0,4.0
973.0,22,56.0,1512.5,38.13,En Tránsito,General,Castro,Talca,919.3,23.7,Urbana,4921.0,Camioneta,10000.0,13.6,2014.0,Operativo,123259.0,10.0,0.15125,2.803676470588236,5.352985967584032,12.0,2.0,4.0
974.0,8,18.0,13983.1,51.39,Entregado,Frágil,Osorno,Quilpué,31.2,10.6,Autopista,14632.0,Furgón,20000.0,38.9,2023.0,En Mantención,243705.0,9.0,0.699155,1.3210796915167096,468.974358974359,12.0,3.0,4.0
976.0,42,28.0,1220.9,13.08,Retrasado,Perecible,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Semi-Remolque,5000.0,5.9,2021.0,Operativo,32072.0,10.0,1.105755,2.216949152542373,29.38976377952756,12.0,4.0,4.0
978.0,39,16.0,7468.85,0.11,Entregado,Perecible,Valparaíso,Chillán,883.7,16.7,Urbana,1950.0,Camioneta,1000.0,78.5,2020.0,Fuera De Servicio,115935.0,10.0,1.105755,0.0014012738853503,6.885564797424202,12.0,5.0,4.0
979.0,25,52.0,7709.7,43.12,Retrasado,Perecible,Coquimbo,Concepción,213.5,1.2,Ruta Nacional,6799.0,Semi-Remolque,5000.0,69.4,2013.0,En Mantención,171940.0,10.0,1.54194,0.6213256484149855,31.84543325526932,12.0,6.0,4.0
981.0,24,13.0,841.7,14.71,Cancelado,General,Castro,Chillán,1776.8,12.2,Autopista,10956.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,10.0,0.16834,0.6656108597285068,6.166141377757767,12.0,1.0,4.0
984.0,50,9.0,1207.6,23.94,Retrasado,General,Angol,Los Ángeles,426.6,9.1,Autopista,12235.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,10.0,0.2415199999999999,0.6122762148337596,28.68026254102203,12.0,3.0,4.0
985.0,66,26.0,12833.7,40.51,Entregado,Refrigerada,San Fernando,Santiago,883.7,12.2,Autopista,7202.0,Semi-Remolque,5000.0,24.0,2016.0,Operativo,347864.0,9.0,2.56674,1.6879166666666665,6.885564797424202,12.0,4.0,4.0
986.0,13,28.0,1387.5,3.43,Cancelado,Peligrosa,San Fernando,Santiago,762.6,19.0,Autopista,7901.0,Semi-Remolque,5000.0,5.9,2021.0,Operativo,32072.0,10.0,1.105755,0.5813559322033898,10.360608444794124,12.0,4.0,4.0
987.0,53,41.0,12518.5,7.52,Devuelto,Perecible,Temuco,Coquimbo,1433.7,5.1,Autopista,7421.0,Furgón,5000.0,38.8,2014.0,Operativo,33259.0,10.0,1.105755,0.1938144329896907,5.17611773732301,12.0,5.0,4.0
988.0,32,13.0,5418.2,30.0,Entregado,Refrigerada,Rancagua,Temuco,234.5,13.8,Urbana,12045.0,Van,5000.0,22.1,2015.0,Operativo,447261.0,10.0,1.08364,1.357466063348416,51.36460554371002,12.0,6.0,4.0
989.0,48,36.0,7468.85,20.28,Cancelado,Perecible,Villarrica,Santiago,483.8,7.7,Autopista,9072.0,Camioneta,5000.0,49.1,2023.0,Operativo,138259.0,10.0,1.105755,0.4130346232179226,18.75155022736668,12.0,6.0,4.0
990.0,39,9.0,2301.8,17.82,Entregado,Frágil,Valparaíso,Chillán,883.7,16.7,Urbana,1950.0,Van,5000.0,39.1,2022.0,Fuera De Servicio,77965.0,10.0,0.46036,0.4557544757033248,6.885564797424202,12.0,0.0,4.0
992.0,42,14.0,3246.9,53.75,Entregado,General,La Florida,San Antonio,254.0,12.2,Ruta Nacional,7465.0,Furgón,1000.0,33.5,2016.0,Operativo,151609.0,10.0,3.2469,1.6044776119402986,29.38976377952756,12.0,2.0,4.0
994.0,76,12.0,4693.0,7.38,Entregado,Frágil,Ovalle,La Serena,647.2,21.9,Ruta Nacional,12546.0,Furgón,20000.0,23.1,2010.0,Operativo,282654.0,10.0,0.23465,0.3194805194805195,19.385043263288008,12.0,3.0,4.0
995.0,8,53.0,7720.6,4.0,Entregado,Peligrosa,Osorno,Quilpué,31.2,10.6,Autopista,14632.0,Camioneta,20000.0,13.8,2022.0,Operativo,298453.0,10.0,0.38603,0.2898550724637681,468.974358974359,12.0,4.0,4.0
996.0,79,58.0,7468.85,58.49,Entregado,Perecible,Villarrica,Puente Alto,1499.0,3.7,Autopista,10474.0,Semi-Remolque,1000.0,38.1,2017.0,Operativo,79000.0,10.0,1.105755,1.5351706036745407,6.987324883255504,12.0,5.0,4.0
997.0,26,57.0,11850.1,40.9,Cancelado,Refrigerada,Rancagua,Los Ángeles,1490.8,8.4,Autopista,10265.0,Camión,5000.0,57.1,2016.0,Operativo,110804.0,10.0,2.37002,0.7162872154115586,6.885564797424202,12.0,5.0,4.0
998.0,12,32.0,7468.85,25.11,Cancelado,Frágil,Cauquenes,Los Ángeles,1225.7,3.4,Autopista,4699.0,Camioneta,5000.0,78.9,2022.0,En Mantención,235075.0,10.0,1.105755,0.3182509505703422,3.833727665823611,12.0,6.0,4.0
999.0,43,38.0,9135.3,42.13,Entregado,Refrigerada,Puente Alto,Temuco,872.6,10.0,Camino Rural,7140.0,Camioneta,5000.0,69.7,2015.0,Operativo,37268.0,10.0,1.82706,0.6044476327116213,8.18244327297731,12.0,0.0,4.0
1000.0,51,3.0,7468.85,45.4,Entregado,Frágil,Puente Alto,Castro,489.3,6.2,Ruta Nacional,941.0,Camión,10000.0,69.4,2012.0,En Mantención,478395.0,10.0,1.105755,0.6541786743515849,1.9231555283057429,12.0,1.0,4.0
